date,open,high,low,close,volume,dividends,stock splits,symbol
2021-08-30 00:00:00-04:00,330.72493670121884,332.21891393898767,324.490435657343,327.6316223144531,516000,0.0,0.0,KLAC
2021-08-31 00:00:00-04:00,329.125581218846,329.125581218846,319.60624885634263,325.57257080078125,1003200,0.0,0.0,KLAC
2021-09-01 00:00:00-04:00,326.52071427063504,327.13361372230946,320.95660080877445,321.25347900390625,668100,0.0,0.0,KLAC
2021-09-02 00:00:00-04:00,323.5902206201592,325.28530218693845,321.16726432414947,323.4178161621094,470600,0.0,0.0,KLAC
2021-09-03 00:00:00-04:00,321.88554054040844,328.01471077567396,321.88554054040844,327.286865234375,481800,0.0,0.0,KLAC
2021-09-07 00:00:00-04:00,328.12966439459,328.560602545481,323.60941691357596,327.3443603515625,570300,0.0,0.0,KLAC
2021-09-08 00:00:00-04:00,326.7218429463312,326.7218429463312,320.40115431211086,322.49847412109375,774800,0.0,0.0,KLAC
2021-09-09 00:00:00-04:00,321.7035650993739,334.1246637694627,321.3683715806593,333.1094970703125,1200100,0.0,0.0,KLAC
2021-09-10 00:00:00-04:00,336.14537655697796,343.90258339965624,335.484575615406,335.73358154296875,1241300,0.0,0.0,KLAC
2021-09-13 00:00:00-04:00,339.6025979586053,343.15560873789417,334.5173238813271,340.55072021484375,974200,0.0,0.0,KLAC
2021-09-14 00:00:00-04:00,345.2624717781028,349.3517803957291,338.5491609047851,341.3072814941406,1349300,0.0,0.0,KLAC
2021-09-15 00:00:00-04:00,342.2267078249486,351.98546234765166,339.06634856122616,351.7939147949219,1566300,0.0,0.0,KLAC
2021-09-16 00:00:00-04:00,349.5528303491836,357.9133784293218,347.8290198625364,356.2757263183594,1970700,0.0,0.0,KLAC
2021-09-17 00:00:00-04:00,358.55507616794523,358.7466236927736,351.0947472344313,354.1593322753906,2162500,0.0,0.0,KLAC
2021-09-20 00:00:00-04:00,345.14758523538785,346.2584966383338,334.9674504449391,340.14849853515625,1312300,0.0,0.0,KLAC
2021-09-21 00:00:00-04:00,343.75898220952166,344.2282356947791,334.84299063332014,341.4892578125,1160400,0.0,0.0,KLAC
2021-09-22 00:00:00-04:00,343.9313530394355,350.80748302640353,340.9338123167743,350.0413513183594,762400,0.0,0.0,KLAC
2021-09-23 00:00:00-04:00,351.14260463824513,356.6492591860658,350.2902562536459,355.27978515625,948300,0.0,0.0,KLAC
2021-09-24 00:00:00-04:00,352.1099051300069,354.96377028577126,351.26714280377774,353.89117431640625,433800,0.0,0.0,KLAC
2021-09-27 00:00:00-04:00,349.0836845905066,353.7763072291979,347.44603197479546,350.2999267578125,844000,0.0,0.0,KLAC
2021-09-28 00:00:00-04:00,337.42875053093644,341.8340815409744,331.6730880828141,332.3434753417969,1620600,0.0,0.0,KLAC
2021-09-29 00:00:00-04:00,333.9235537474047,334.9386912923292,320.6405488223214,321.10980224609375,1202300,0.0,0.0,KLAC
2021-09-30 00:00:00-04:00,323.9637423289468,327.74658713636256,319.76910244962966,320.3533020019531,962200,0.0,0.0,KLAC
2021-10-01 00:00:00-04:00,322.4697411337986,324.12653666984454,314.8657659538277,320.8416748046875,904600,0.0,0.0,KLAC
2021-10-04 00:00:00-04:00,318.0644034505016,318.543243038793,311.81075959645807,315.14349365234375,1147600,0.0,0.0,KLAC
2021-10-05 00:00:00-04:00,318.868894183584,320.28627008069293,314.34864668113346,317.2121276855469,774300,0.0,0.0,KLAC
2021-10-06 00:00:00-04:00,312.95997421892656,316.2448066535634,310.6327916978594,315.1722106933594,820900,0.0,0.0,KLAC
2021-10-07 00:00:00-04:00,319.37639982616145,321.94300207513504,315.382894269229,316.1298828125,811900,0.0,0.0,KLAC
2021-10-08 00:00:00-04:00,318.2272196337553,318.30382110790606,311.0733550636632,312.25128173828125,643100,0.0,0.0,KLAC
2021-10-11 00:00:00-04:00,310.8339742654766,317.19294955549174,310.8052450558099,311.43731689453125,528700,0.0,0.0,KLAC
2021-10-12 00:00:00-04:00,313.64948314828223,314.39647165760397,304.5323596512785,306.0263366699219,855500,0.0,0.0,KLAC
2021-10-13 00:00:00-04:00,310.1539202245531,312.20336740102454,305.58580171984676,306.8499450683594,690600,0.0,0.0,KLAC
2021-10-14 00:00:00-04:00,317.28867320660885,317.28867320660885,312.78756956285275,315.82342529296875,959000,0.0,0.0,KLAC
2021-10-15 00:00:00-04:00,316.1969343870017,318.3229832459947,314.01342711771554,315.1722106933594,772500,0.0,0.0,KLAC
2021-10-18 00:00:00-04:00,312.85463879383246,314.33905911200986,308.6887283653447,312.9408264160156,1377800,0.0,0.0,KLAC
2021-10-19 00:00:00-04:00,311.91613118032245,318.63902873023426,311.78204206207755,318.0835876464844,820600,0.0,0.0,KLAC
2021-10-20 00:00:00-04:00,317.67172257907674,319.81694361316244,314.3294319092215,317.0205078125,702000,0.0,0.0,KLAC
2021-10-21 00:00:00-04:00,313.04616779507853,321.90470000521657,309.70387688650794,321.3109436035156,870600,0.0,0.0,KLAC
2021-10-22 00:00:00-04:00,327.6411124221733,342.77245712415447,326.127992564996,328.5126037597656,1856200,0.0,0.0,KLAC
2021-10-25 00:00:00-04:00,332.9946075000009,332.9946075000009,327.219803421652,328.7042236328125,1057500,0.0,0.0,KLAC
2021-10-26 00:00:00-04:00,334.34499021347364,334.34499021347364,323.19761843658404,327.4975891113281,868000,0.0,0.0,KLAC
2021-10-27 00:00:00-04:00,326.5302484396317,330.8110750635787,322.04831739371355,326.1567687988281,1196200,0.0,0.0,KLAC
2021-10-28 00:00:00-04:00,350.9319723811482,372.5276268965766,337.5819218430852,340.3017272949219,2350800,0.0,0.0,KLAC
2021-10-29 00:00:00-04:00,337.3233160254456,358.27730994199203,337.0838962532058,356.9844665527344,1604200,0.0,0.0,KLAC
2021-11-01 00:00:00-04:00,357.2142938085256,364.3873007045176,353.5368096796599,364.16705322265625,2049400,0.0,0.0,KLAC
2021-11-02 00:00:00-04:00,364.91406213601635,372.3648045627969,364.88533293129547,372.2977600097656,1186300,0.0,0.0,KLAC
2021-11-03 00:00:00-04:00,373.4948567723524,377.2010702903105,366.84856134196065,377.0095520019531,1237300,0.0,0.0,KLAC
2021-11-04 00:00:00-04:00,377.40220699228746,392.31327917881845,377.00958423846663,391.76739501953125,1703800,0.0,0.0,KLAC
2021-11-05 00:00:00-04:00,392.9549313464341,400.69296632427984,388.4634136176357,399.0936584472656,1655500,0.0,0.0,KLAC
2021-11-08 00:00:00-05:00,399.11287700766877,401.5836769200817,393.2135685878433,395.36834716796875,1247800,0.0,0.0,KLAC
2021-11-09 00:00:00-05:00,395.45442786582504,399.92680216884753,393.05067317351137,399.45751953125,837700,0.0,0.0,KLAC
2021-11-10 00:00:00-05:00,392.68671428267953,400.3098311129251,386.2702531461934,387.2375183105469,1169800,0.0,0.0,KLAC
2021-11-11 00:00:00-05:00,392.84951470333795,396.68981704408174,390.7330521872828,395.3203430175781,620100,0.0,0.0,KLAC
2021-11-12 00:00:00-05:00,396.0213151617056,400.6971021654439,393.45777787166884,396.79901123046875,627100,1.05,0.0,KLAC
2021-11-15 00:00:00-05:00,401.33074003612813,402.1468490757433,394.15863209838756,396.5877380371094,654200,0.0,0.0,KLAC
2021-11-16 00:00:00-05:00,396.53978498978654,407.1107026443976,394.77316496858367,406.32342529296875,1151000,0.0,0.0,KLAC
2021-11-17 00:00:00-05:00,404.95043959552083,407.1395154710061,400.93713870722837,403.097412109375,1476600,0.0,0.0,KLAC
2021-11-18 00:00:00-05:00,405.96813258510906,407.89798604144414,400.71626717506774,406.3617858886719,887700,0.0,0.0,KLAC
2021-11-19 00:00:00-05:00,405.19999294309434,409.81817407343084,404.0862487138684,405.5360412597656,746300,0.0,0.0,KLAC
2021-11-22 00:00:00-05:00,407.00509915714366,410.2022907858584,391.1439028926087,391.633544921875,1604300,0.0,0.0,KLAC
2021-11-23 00:00:00-05:00,390.90388818027367,395.91569436641,384.8166919828915,395.5508728027344,1161600,0.0,0.0,KLAC
2021-11-24 00:00:00-05:00,394.0242486859073,396.8661999214972,385.1239042556621,396.81817626953125,730300,0.0,0.0,KLAC
2021-11-26 00:00:00-05:00,390.49095902011425,393.7457845689643,381.20660166566233,383.0500183105469,756300,0.0,0.0,KLAC
2021-11-29 00:00:00-05:00,386.74653116537394,398.0759529135533,386.74653116537394,397.336669921875,1084500,0.0,0.0,KLAC
2021-11-30 00:00:00-05:00,396.20378080452593,401.7436718580075,389.63655261252416,391.85443115234375,1548600,0.0,0.0,KLAC
2021-12-01 00:00:00-05:00,398.6904388199475,411.1432154079725,391.9023730221076,395.74285888671875,1637100,0.0,0.0,KLAC
2021-12-02 00:00:00-05:00,392.4208148684742,399.28567693243747,385.21029386853576,386.4776611328125,1610000,0.0,0.0,KLAC
2021-12-03 00:00:00-05:00,391.36466053784704,394.5234679878589,378.87347238096066,384.701416015625,1313000,0.0,0.0,KLAC
2021-12-06 00:00:00-05:00,386.8521155498039,387.33217623512303,374.6105680741667,383.5972900390625,1284300,0.0,0.0,KLAC
2021-12-07 00:00:00-05:00,390.34695068232685,403.7118533476218,389.5884465786889,402.43487548828125,1348100,0.0,0.0,KLAC
2021-12-08 00:00:00-05:00,401.88764072337904,405.46890443224225,396.8182004240216,404.47998046875,952200,0.0,0.0,KLAC
2021-12-09 00:00:00-05:00,401.5707428660119,403.36616504978906,392.51680583305426,393.04486083984375,1091600,0.0,0.0,KLAC
2021-12-10 00:00:00-05:00,398.61364108369435,400.89870555542564,387.975478854714,394.3122863769531,833800,0.0,0.0,KLAC
2021-12-13 00:00:00-05:00,394.3122946115221,394.3890914379865,381.00499560686063,383.8085632324219,1189400,0.0,0.0,KLAC
2021-12-14 00:00:00-05:00,380.0065216391638,386.2568930901466,378.4607106863677,383.5301513671875,993300,0.0,0.0,KLAC
2021-12-15 00:00:00-05:00,384.47106356674055,395.12841829203535,377.1069186207977,393.56341552734375,2186900,0.0,0.0,KLAC
2021-12-16 00:00:00-05:00,397.49024836981243,398.44075915277233,379.33434969269666,381.4658203125,2306600,0.0,0.0,KLAC
2021-12-17 00:00:00-05:00,380.53456777488077,381.6291203951275,371.56703610434977,375.9355773925781,3228000,0.0,0.0,KLAC
2021-12-20 00:00:00-05:00,370.4917124533487,377.4525937669646,366.41119582122906,370.1268615722656,1850200,0.0,0.0,KLAC
2021-12-21 00:00:00-05:00,387.0729711818535,395.7620882096291,385.0663207923852,393.07373046875,2267000,0.0,0.0,KLAC
2021-12-22 00:00:00-05:00,390.0780862965378,396.89495348634404,387.4569445609982,396.7317199707031,719600,0.0,0.0,KLAC
2021-12-23 00:00:00-05:00,398.6712122985812,407.5619163782536,398.47917630180376,403.9806823730469,878000,0.0,0.0,KLAC
2021-12-27 00:00:00-05:00,405.39208765977673,423.94161168078745,405.1808597701717,422.6166687011719,1302800,0.0,0.0,KLAC
2021-12-28 00:00:00-05:00,423.9320589324787,424.79616242973736,413.15949443851014,414.91650390625,751900,0.0,0.0,KLAC
2021-12-29 00:00:00-05:00,415.5213770696891,421.40692648864257,414.3212252077682,417.7296447753906,613900,0.0,0.0,KLAC
2021-12-30 00:00:00-05:00,418.0848859538361,418.61294101699684,409.29017019071205,410.04864501953125,615000,0.0,0.0,KLAC
2021-12-31 00:00:00-05:00,410.8359948576434,414.7052834329736,410.22153231769227,412.9578552246094,525000,0.0,0.0,KLAC
2022-01-03 00:00:00-05:00,413.9467350059269,418.26728110287314,408.637235784902,417.73919677734375,1044300,0.0,0.0,KLAC
2022-01-04 00:00:00-05:00,417.0575504743685,419.4194409824722,400.94671408873785,414.0427551269531,964900,0.0,0.0,KLAC
2022-01-05 00:00:00-05:00,414.9260865949086,417.73923539260295,402.9437604302057,403.96148681640625,1174000,0.0,0.0,KLAC
2022-01-06 00:00:00-05:00,403.85586957462624,417.7008037681697,401.1099071315741,414.9836730957031,1268500,0.0,0.0,KLAC
2022-01-07 00:00:00-05:00,412.66973875173625,418.16163382820054,399.59289117086195,400.2841796875,1155000,0.0,0.0,KLAC
2022-01-10 00:00:00-05:00,393.8513936001594,402.79012154254735,388.5611445795212,402.0316467285156,1341100,0.0,0.0,KLAC
2022-01-11 00:00:00-05:00,398.31599243288633,408.88693955080214,394.12987674658126,408.6372985839844,1018500,0.0,0.0,KLAC
2022-01-12 00:00:00-05:00,412.4872922433247,419.5633812621935,412.4872922433247,416.5581970214844,1213100,0.0,0.0,KLAC
2022-01-13 00:00:00-05:00,428.45416239683897,438.89067702584134,403.6446296522153,404.6719665527344,2290400,0.0,0.0,KLAC
2022-01-14 00:00:00-05:00,402.4541051417505,427.7532809063206,402.0892543171145,427.2540283203125,1422000,0.0,0.0,KLAC
2022-01-18 00:00:00-05:00,419.7171064992953,420.7924378877034,395.5796673041318,396.510986328125,1710200,0.0,0.0,KLAC
2022-01-19 00:00:00-05:00,401.10996757047127,405.03686117603604,377.1741444700057,377.51019287109375,1511400,0.0,0.0,KLAC
2022-01-20 00:00:00-05:00,384.0485300198203,391.3646498286055,367.07359202508286,367.99530029296875,1578600,0.0,0.0,KLAC
2022-01-21 00:00:00-05:00,363.90520103899746,373.0071624231692,355.8594083513399,358.1540832519531,1934900,0.0,0.0,KLAC
2022-01-24 00:00:00-05:00,353.02703389669347,377.874979993534,348.42804426486884,375.50347900390625,3310800,0.0,0.0,KLAC
2022-01-25 00:00:00-05:00,362.9355075652996,366.7663826571823,354.90887725304475,355.35052490234375,1782800,0.0,0.0,KLAC
2022-01-26 00:00:00-05:00,368.4753589406049,382.1666983371296,359.25818841041485,365.42218017578125,2381800,0.0,0.0,KLAC
2022-01-27 00:00:00-05:00,360.8136809895058,363.7324588206991,344.64523696637434,347.3719787597656,3076600,0.0,0.0,KLAC
2022-01-28 00:00:00-05:00,338.49078589599276,352.3069468265239,330.3105621634179,352.02850341796875,2111700,0.0,0.0,KLAC
2022-01-31 00:00:00-05:00,351.71166191874977,374.1881063632303,351.5580389858266,373.7464294433594,2216500,0.0,0.0,KLAC
2022-02-01 00:00:00-05:00,374.2745643833307,375.8875614462861,360.2951979032191,372.5559387207031,1357700,0.0,0.0,KLAC
2022-02-02 00:00:00-05:00,375.60911989797705,380.9282011567294,369.90599590334193,379.68963623046875,1322300,0.0,0.0,KLAC
2022-02-03 00:00:00-05:00,370.2035753536757,373.7176229928327,357.6067879939789,358.77813720703125,1868400,0.0,0.0,KLAC
2022-02-04 00:00:00-05:00,358.21169833096434,365.43180088653645,353.4302830943471,362.33062744140625,1129200,0.0,0.0,KLAC
2022-02-07 00:00:00-05:00,363.3963482266114,366.35353861949784,359.1910117033306,360.6216125488281,1084000,0.0,0.0,KLAC
2022-02-08 00:00:00-05:00,360.20879245056506,370.9333330901539,358.04851909713545,369.8580017089844,1975200,0.0,0.0,KLAC
2022-02-09 00:00:00-05:00,377.83656342795274,385.21989914372125,374.44733614715676,384.1733703613281,1460800,0.0,0.0,KLAC
2022-02-10 00:00:00-05:00,374.87936342743643,389.5980096763572,371.8549579716659,374.1688537597656,1326400,0.0,0.0,KLAC
2022-02-11 00:00:00-05:00,376.5564422142164,379.2135162217524,351.4680567541248,355.4633483886719,1657800,1.05,0.0,KLAC
2022-02-14 00:00:00-05:00,356.3683177949793,363.84860472704946,345.9228514338043,351.54510498046875,1264100,0.0,0.0,KLAC
2022-02-15 00:00:00-05:00,359.55492690105115,374.7946974306818,358.7173398969058,373.05218505859375,1565200,0.0,0.0,KLAC
2022-02-16 00:00:00-05:00,367.70918015757434,373.07148291869163,363.42508462663426,371.2712097167969,1600200,0.0,0.0,KLAC
2022-02-17 00:00:00-05:00,365.14825516835714,367.1121730161381,351.4488073431481,352.4018859863281,1821800,0.0,0.0,KLAC
2022-02-18 00:00:00-05:00,356.2046684486048,356.2046684486048,340.07918683640446,344.9408874511719,1368900,0.0,0.0,KLAC
2022-02-22 00:00:00-05:00,341.82164857223444,351.69911569488437,335.62176047876534,342.4762878417969,1667000,0.0,0.0,KLAC
2022-02-23 00:00:00-05:00,345.9324602448677,350.64978850624186,329.44117257743756,330.9622497558594,1636800,0.0,0.0,KLAC
2022-02-24 00:00:00-05:00,319.33263019733863,344.92158621291395,316.9836028574908,344.546142578125,1676400,0.0,0.0,KLAC
2022-02-25 00:00:00-05:00,343.4005930322017,346.4523843806634,337.7687020974089,344.3151550292969,1578300,0.0,0.0,KLAC
2022-02-28 00:00:00-05:00,340.24279699188094,343.1790664108254,328.4110197197844,335.5062255859375,1883000,0.0,0.0,KLAC
2022-03-01 00:00:00-05:00,333.65780944682496,336.32454926080754,320.72855181309336,324.23284912109375,1427500,0.0,0.0,KLAC
2022-03-02 00:00:00-05:00,329.54708159972245,335.02493416679437,324.6949881199451,333.1669006347656,1289400,0.0,0.0,KLAC
2022-03-03 00:00:00-05:00,336.0164991598508,336.54598079014147,325.70582716216137,329.75885009765625,1028500,0.0,0.0,KLAC
2022-03-04 00:00:00-05:00,326.11021920831126,328.28596550732647,314.759825307969,319.7178039550781,1566500,0.0,0.0,KLAC
2022-03-07 00:00:00-05:00,322.037904657274,324.9067774504925,302.1963270312365,302.4273986816406,1641100,0.0,0.0,KLAC
2022-03-08 00:00:00-05:00,304.4587136493094,320.44940068131126,298.9712246869755,309.821044921875,1805000,0.0,0.0,KLAC
2022-03-09 00:00:00-05:00,318.7646413239245,329.23898824037246,318.6298764625838,326.89959716796875,1521300,0.0,0.0,KLAC
2022-03-10 00:00:00-05:00,318.4083741786015,321.95118797957775,310.69704641394986,316.5310974121094,1555800,0.0,0.0,KLAC
2022-03-11 00:00:00-05:00,323.5686026195623,325.41699945387046,310.74522839013014,311.2169494628906,958700,0.0,0.0,KLAC
2022-03-14 00:00:00-04:00,312.1411433129106,318.7935085175559,306.1530539114028,308.06884765625,1558700,0.0,0.0,KLAC
2022-03-15 00:00:00-04:00,311.6116779007074,321.67206442937874,311.3228750657099,320.7959899902344,1333500,0.0,0.0,KLAC
2022-03-16 00:00:00-04:00,324.44465716882854,338.2018361477436,320.8344751886872,337.8360290527344,1549500,0.0,0.0,KLAC
2022-03-17 00:00:00-04:00,333.51343945771964,341.1766740574564,332.1560074196738,339.4630126953125,1014400,0.0,0.0,KLAC
2022-03-18 00:00:00-04:00,337.48950297642415,352.75818425823473,333.92744430043683,351.4392395019531,2996400,0.0,0.0,KLAC
2022-03-21 00:00:00-04:00,346.9145051218745,350.4958076351934,337.7301918509895,342.9962463378906,1333200,0.0,0.0,KLAC
2022-03-22 00:00:00-04:00,343.29466380172164,351.05414718750427,343.29466380172164,347.5691223144531,842500,0.0,0.0,KLAC
2022-03-23 00:00:00-04:00,346.80855545850784,346.80855545850784,335.28485196993137,335.72772216796875,1163300,0.0,0.0,KLAC
2022-03-24 00:00:00-04:00,340.79158891914483,352.4596939719004,337.10440214689396,352.2479248046875,1066900,0.0,0.0,KLAC
2022-03-25 00:00:00-04:00,349.85077224566976,355.126463240942,345.97103033932365,352.7774353027344,942200,0.0,0.0,KLAC
2022-03-28 00:00:00-04:00,355.41525777370924,361.6440274721579,349.5619611766203,361.355224609375,1088700,0.0,0.0,KLAC
2022-03-29 00:00:00-04:00,366.8426611347995,372.5034319202549,363.3769094846955,370.0003662109375,1061900,0.0,0.0,KLAC
